name;chrom;pos
IWB54633;13;117.3141
IWB54642;11;57.5035
IWB54643;8;16.1833
IWB54644;21;27.7465
IWB54647;16;60.9627
IWB54653;12;76.1791
IWB54658;7;136.4984
IWB54662;13;28.5362
IWB54678;7;35.2972
IWB54688;14;40.5996
IWB54692;10;50.0783
IWB54701;9;226.8433
IWB54708;21;47.7955
IWB54713;6;46.9864
IWB54715;7;187.1812
IWB54721;13;6.2058
IWB54728;11;39.7338
IWB54751;9;255.9567
IWB54752;9;255.9567
IWB54766;9;270.4606
IWB54770;14;39.8227
IWB54775;7;138.364
IWB54782;2;55.5333
IWB54785;15;91.5308
IWB54789;9;116.4798
IWB54793;17;85.281
IWB54814;11;22.123
IWB54824;13;66.5342
IWB54845;1;32.15
IWB54849;4;115.3969
IWB54873;12;164.6254
IWB54910;14;40.5996
IWB54943;16;74.944
IWB54955;3;1.9324
IWB54957;12;186.7236
IWB54997;4;66.1979
IWB54999;10;68.7854
IWB55046;15;2.8654
IWB55048;2;35.1109
IWB55062;8;19.5443
IWB55080;15;4.752
IWB55120;12;105.4708
IWB55125;10;54.533
IWB55139;2;55.5333
IWB55175;4;46.583
IWB55177;9;93.6835
IWB55184;1;85.5881
IWB55190;14;52.6624
IWB55230;2;112.471
IWB55258;9;64.5279
IWB55262;2;74.2714
IWB55267;6;125.3007
IWB55272;10;54.2019
IWB55277;4;88.8093
IWB55300;13;56.3246
IWB55310;7;74.6806
IWB55311;7;24.0826
IWB55317;7;24.4271
IWB55326;2;114.7202
IWB55327;2;114.7202
IWB55339;9;81.942
IWB55346;9;236.2608
IWB55352;6;33.9884
IWB55355;6;33.9884
IWB55381;12;162.1604
IWB55395;12;128.8631
IWB55422;13;22.5079
IWB55435;9;48.5821
IWB55442;1;57.2451
IWB55461;1;85.2135
IWB55464;5;83.7912
IWB55478;12;96.4121
IWB55481;6;71.3615
IWB55490;6;125.6014
IWB55497;13;96.9251
IWB55540;7;153.7124
IWB55543;2;115.7445
IWB55550;13;66.5342
IWB55567;13;34.8214
IWB55568;16;97.4005
IWB55600;14;52.4843
IWB55604;10;69.6026
IWB55623;20;78.3277
IWB55626;15;91.5308
IWB55628;15;91.5308
IWB55638;2;133.6695
IWB55641;12;72.9746
IWB55646;12;72.9746
IWB55667;11;59.5212
IWB55675;11;40.3862
IWB55686;3;52.5789
IWB55699;5;169.4157
IWB55724;3;138.9875
IWB55725;10;140.1021
IWB55779;5;127.7524
IWB55784;10;48.2009
IWB55798;11;60.2669
IWB55805;1;49.0306
IWB55808;7;14.5375
IWB55846;16;60.9627
IWB55855;1;84.9878
IWB55857;20;44.853
IWB55858;2;103.4742
IWB55864;13;43.8601
IWB55904;20;27.4477
IWB55921;5;143.8313
IWB55923;13;56.7024
IWB55924;9;86.3787
IWB55932;9;122.7916
IWB55936;9;71.109
IWB55937;13;58.2774
IWB55999;7;61.8761
IWB56000;13;58.8289
IWB56032;11;19.5845
IWB56039;13;43.8601
IWB56047;9;171.6695
IWB56053;3;68.657
IWB56077;2;114.7202
IWB56080;14;52.1053
IWB56081;14;50.6235
IWB56084;9;38.4727
IWB56094;7;72.7249
IWB56103;12;121.5792
IWB56115;12;165.5251
IWB56116;4;70.7782
IWB56125;10;43.0925
IWB56135;14;54.599
IWB56137;12;76.1791
IWB56145;3;27.2493
IWB56172;4;8.6278
IWB56187;6;115.5751
IWB56218;6;57.7162
IWB56233;5;98.3382
IWB56242;14;46.8186
IWB56243;14;38.8715
IWB56289;13;115.4822
IWB56317;21;27.7465
IWB56330;2;56.0665
IWB56335;12;47.6268
IWB56339;6;82.3257
IWB56345;12;145.6535
IWB56355;1;61.1497
IWB56360;15;28.9593
IWB56373;9;126.6896
IWB56395;12;7.0127
IWB56402;5;51.0557
IWB56412;12;109.9077
IWB56433;8;12.8408
IWB56458;19;15.583
IWB56464;8;19.5443
IWB56468;20;74.5943
IWB56482;10;111.0105
IWB56526;9;226.8433
IWB56552;2;55.5333
IWB56592;1;54.849
IWB56595;13;103.1007
IWB56596;9;226.8433
IWB56597;9;58.4855
IWB56611;3;4.5783
IWB56618;16;30.2831
IWB56623;20;82.9666
IWB56637;5;99.5625
IWB56667;16;97.4005
IWB56671;17;76.9984
IWB56677;6;65.1072
IWB56680;7;177.6467
IWB56709;7;104.2857
IWB56720;12;97.9568
IWB56727;1;68.6767
IWB56730;9;166.7997
IWB56740;16;60.9627
IWB56756;5;173.842
IWB56759;12;72.7364
IWB56763;10;68.7854
IWB56771;8;51.0521
IWB56778;8;19.5443
IWB56783;7;105.8704
IWB56798;9;88.9246
IWB56827;15;61.9119
IWB56828;1;32.6169
IWB56847;14;61.7199
IWB56853;13;43.8601
IWB56895;2;81.4731
IWB56921;4;64.2906
IWB56927;3;76.2982
IWB56956;9;30.7824
IWB56957;9;30.7824
IWB56960;19;71.1456
IWB56961;9;70.6812
IWB56969;6;45.4318
IWB57005;1;13.7661
IWB57013;14;106.7687
IWB57014;14;109.9104
IWB57016;14;104.6995
IWB57018;19;114.7241
IWB57021;13;43.5428
IWB57040;15;46.3931
IWB57047;11;28.346
IWB57072;9;87.0231
IWB57080;2;49.1447
IWB57095;10;141.3802
IWB57098;2;115.7445
IWB57100;12;76.1791
IWB57101;10;109.5186
IWB57119;4;79.6629
IWB57145;4;79.6629
IWB57155;15;67.9832
IWB57184;10;22.0763
IWB57207;14;6.1469
IWB57208;12;40.0101
IWB57210;19;89.5537
IWB57214;12;96.0506
IWB57220;3;19.2987
IWB57242;15;91.5308
IWB57246;7;131.6543
IWB57248;3;76.1529
IWB57254;11;64.2583
IWB57257;1;31.9345
IWB57291;2;100.2271
IWB57293;9;130.9731
IWB57294;9;241.9916
IWB57295;9;240.1905
IWB57297;1;62.4119
IWB57308;10;50.1454
IWB57310;15;44.6554
IWB57347;4;34.9776
IWB57360;8;8.152
IWB57367;12;195.5728
IWB57369;9;49.5909
IWB57371;2;63.0517
IWB57376;6;40.095
IWB57378;2;56.0665
IWB57391;8;31.2385
IWB57415;12;71.8079
IWB57427;20;72.5086
IWB57428;20;72.5086
IWB57437;4;17.2843
IWB57447;2;55.5333
IWB57449;14;35.4228
IWB57459;12;166.014
IWB57472;4;72.0006
IWB57491;11;41.5157
IWB57502;20;86.225
IWB57507;11;79.9775
IWB57512;8;56.4651
IWB57521;9;180.3317
IWB57531;10;12.5426
IWB57539;2;50.2429
IWB57559;19;114.3634
IWB57562;10;99.9136
IWB57614;15;91.5308
IWB57627;8;97.7312
IWB57632;14;70.334
IWB57644;6;110.3606
IWB57668;14;45.6627
IWB57684;7;24.0826
IWB57685;2;56.6895
IWB57702;1;36.8756
IWB57713;15;68.1605
IWB57728;13;105.7372
IWB57762;7;99.6324
IWB57783;14;39.8227
IWB57802;1;87.9842
IWB57806;9;124.899
IWB57836;12;76.1791
IWB57860;2;87.4182
IWB57873;4;25.7552
IWB57880;7;9.4284
IWB57902;14;39.8227
IWB57981;15;67.9832
IWB57983;17;85.281
IWB57984;15;91.5308
IWB57989;17;4.4217
IWB57994;10;9.0895
IWB57995;10;68.7854
IWB58008;13;4.3248
IWB58035;10;69.2841
IWB58045;21;47.4959
IWB58051;8;16.7728
IWB58061;9;199.1825
IWB58107;3;54.1387
IWB58112;14;65.0814
IWB58119;1;77.6096
IWB58130;11;63.2385
IWB58169;6;124.4749
IWB58173;16;26.9968
IWB58174;11;28.346
IWB58178;13;56.7024
IWB58200;13;106.1451
IWB58201;16;36.7549
IWB58213;2;107.5924
IWB58214;8;72.0078
IWB58218;10;42.5142
IWB58222;3;158.28
IWB58223;10;68.7854
IWB58233;6;65.1072
IWB58252;9;86.8541
IWB58271;6;2.1102
IWB58277;14;15.2007
IWB58299;7;135.2582
IWB58302;14;44.1544
IWB58306;13;63.996
IWB58317;8;19.5443
IWB58325;12;14.654
IWB58339;7;117.7898
IWB58343;9;111.0871
IWB58350;2;55.7867
IWB58356;8;61.2236
IWB58368;3;98.9881
IWB58388;19;42.5416
IWB58396;4;148.7955
IWB58404;12;132.6592
IWB58404;19;59.417
IWB58414;7;24.9147
IWB58423;11;32.5678
IWB58429;14;59.4461
IWB58446;16;97.4005
IWB58447;16;97.4005
IWB58450;20;72.5086
IWB58468;14;60.6057
IWB58469;17;11.8954
IWB58479;16;62.9446
IWB58499;15;45.4427
IWB58552;4;72.7425
IWB58572;15;65.3802
IWB58575;7;22.0475
IWB58585;20;90.003
IWB58598;5;98.3382
IWB58624;9;119.3954
IWB58656;3;94.8896
IWB58668;7;181.5103
IWB58676;2;56.0665
IWB58691;9;130.9731
IWB58701;11;40.3862
IWB58706;14;106.7687
IWB58749;19;15.3426
IWB58751;12;39.702
IWB58760;17;85.281
IWB58768;16;97.4005
IWB58774;17;4.4217
IWB58806;3;131.7
IWB58813;17;91.1644
IWB58816;14;39.8227
IWB58832;2;73.0623
IWB58841;14;103.3769
IWB58853;9;103.8404
IWB58869;12;77.1116
IWB58881;9;4.5687
IWB58903;1;51.1958
IWB58931;10;35.9684
IWB58968;21;53.3205
IWB58969;14;38.8715
IWB58970;7;99.6324
IWB58989;3;76.1529
IWB59018;4;115.3969
IWB59019;15;67.9832
IWB59022;17;76.9984
IWB59103;10;68.7854
IWB59107;13;15.8337
IWB59109;3;55.0228
IWB59110;13;41.9904
IWB59112;7;25.8157
IWB59114;1;32.4066
IWB59141;7;14.5375
IWB59148;5;156.6078
IWB59152;8;33.2718
IWB59153;8;34.762
IWB59155;8;99.0636
IWB59170;9;115.2544
IWB59175;13;104.1357
IWB59187;8;24.8738
IWB59205;4;70.7401
IWB59214;5;98.8468
IWB59223;1;84.7877
IWB59224;7;139.2649
IWB59239;7;14.5375
IWB59246;16;22.4709
IWB59267;13;66.5342
IWB59300;5;164.663
IWB59304;7;124.8493
IWB59313;10;45.4099
IWB59327;8;19.5443
IWB59328;7;103.9306
IWB59331;10;35.0045
IWB59359;10;104.6156
IWB59368;4;148.7955
IWB59378;13;4.3248
IWB59410;4;8.6278
IWB59418;6;138.4516
IWB59420;5;68.9993
IWB59448;10;9.0895
IWB59450;4;79.6629
IWB59451;4;79.6629
IWB59453;14;73.1119
IWB59476;10;40.6242
IWB59477;16;97.4005
IWB59496;7;124.8493
IWB59499;14;45.6627
IWB59507;18;33.094
IWB59508;9;134.8658
IWB59535;16;34.4631
IWB59543;6;72.0802
IWB59549;12;124.7303
IWB59552;14;45.6627
IWB59591;6;12.3608
IWB59624;9;70.6812
IWB59641;3;149.862
IWB59646;17;76.3181
IWB59663;8;49.5526
IWB59693;10;5.1042
IWB59699;1;107.8304
IWB59702;6;81.1279
IWB59715;4;101.9176
IWB59761;17;76.6582
IWB59779;9;121.899
IWB59785;8;14.9902
IWB59812;7;38.2863
IWB59834;2;49.5406
IWB59842;12;40.2689
IWB59844;20;72.5086
IWB59852;5;125.668
IWB59853;5;125.668
IWB59861;13;36.3889
IWB59868;8;91.7333
IWB59879;9;277.1104
IWB59879;16;97.4005
IWB59882;13;59.2859
IWB59941;15;91.5308
IWB59972;13;96.9251
IWB60038;8;63.4473
IWB60041;9;214.3677
IWB60045;16;78.3168
IWB60063;8;25.9137
IWB60067;7;81.9891
IWB60068;7;81.9467
IWB60084;9;126.6896
IWB60101;13;4.7289
IWB60124;3;17.0442
IWB60136;4;151.05
IWB60152;2;40.792
IWB60153;14;43.1804
IWB60154;14;43.1804
IWB60157;5;99.5625
IWB60177;13;35.5428
IWB60190;13;76.215
IWB60191;5;11.4266
IWB60198;2;142.8881
IWB60199;11;35.2379
IWB60233;6;2.1102
IWB60236;10;114.0948
IWB60237;10;114.0948
IWB60244;6;96.2361
IWB60269;4;79.6629
IWB60283;3;23.7445
IWB60286;14;45.6627
IWB60294;5;148.2702
IWB60302;3;138.7539
IWB60302;10;135.572
IWB60315;14;47.7243
IWB60317;16;62.9446
IWB60324;14;55.1219
IWB60357;14;46.7428
IWB60371;4;14.2212
IWB60403;14;42.521
IWB60404;13;42.8365
IWB60413;13;83.8486
IWB60417;3;15.2444
IWB60422;9;89.0619
IWB60425;2;55.5333
IWB60428;6;61.2588
IWB60471;15;26.7677
IWB60472;15;26.7677
IWB60480;3;15.2444
IWB60499;6;74.2262
IWB60513;9;102.5041
IWB60517;16;68.8254
IWB60525;8;58.3685
IWB60559;8;8.152
IWB60571;12;5.8378
IWB60573;13;67.7618
IWB60585;9;94.798
IWB60612;9;129.6949
IWB60613;7;45.033
IWB60627;1;75.3674
IWB60632;2;75.1848
IWB60635;19;111.373
IWB60636;19;113.8224
IWB60637;10;41.2486
IWB60651;7;99.6324
IWB60652;7;99.6324
IWB60654;14;73.1119
IWB60657;5;71.8811
IWB60657;8;65.7128
IWB60663;8;78.3864
IWB60670;9;160.8893
IWB60691;1;19.7538
IWB60692;4;150.7028
IWB60693;3;31.7646
IWB60703;12;180.4298
IWB60738;4;79.6629
IWB60744;6;62.9154
IWB60760;3;80.2072
IWB60761;3;84.7982
IWB60771;10;9.0895
IWB60791;15;91.5308
IWB60796;1;32.6169
IWB60813;7;181.5103
IWB60831;9;77.0088
IWB60835;11;3.964
IWB60841;5;71.9627
IWB60850;5;177
IWB60856;12;20.3891
IWB60861;1;56.3626
IWB60877;9;18.8719
IWB60879;14;76.121
IWB60880;4;148.7955
IWB60890;15;65.4795
IWB60899;7;183.6302
IWB60900;14;106.7687
IWB60904;10;54.533
IWB60912;8;25.4634
IWB60914;11;64.2583
IWB60929;21;56.5044
IWB60932;8;8.152
IWB60934;4;70.8971
IWB60941;14;49.714
IWB60945;5;60.9002
IWB60950;13;115.4822
IWB60951;12;76.1791
IWB60957;12;131.3281
IWB60960;14;66.8512
IWB60962;15;44.6554
IWB60964;13;36.3889
IWB60976;1;26.7677
IWB61004;8;14.9902
IWB61024;9;134.3799
IWB61032;5;101.8353
IWB61034;12;58.7149
IWB61092;6;90.7974
IWB61095;10;79.1196
IWB61099;4;41.2131
IWB61100;1;52.9044
IWB61118;4;79.6629
IWB61131;8;33.5457
IWB61142;9;80.5107
IWB61145;15;91.5308
IWB61146;2;110.8343
IWB61149;12;40.6181
IWB61164;10;76.0101
IWB61173;12;119.9236
IWB61187;19;20.9928
IWB61191;12;77.1116
IWB61231;13;43.8601
IWB61233;20;3.7705
IWB61241;12;76.1791
IWB61245;12;105.705
IWB61269;3;146.8055
IWB61270;14;39.8227
IWB61279;2;49.5406
IWB61285;10;131.7585
IWB61316;2;55.5333
IWB61325;16;97.4005
IWB61328;2;53.7909
IWB61334;12;110.5568
IWB61341;9;149.75
IWB61341;16;60.9627
IWB61355;20;82.9666
IWB61369;13;43.8601
IWB61373;1;37.4861
IWB61381;4;119.0782
IWB61384;13;115.4822
IWB61424;7;101.5351
IWB61486;18;21.1456
IWB61497;1;87.0196
IWB61517;6;113.0469
IWB61543;5;59.0167
IWB61548;5;37.8209
IWB61557;3;149.8115
IWB61585;6;44.0097
IWB61587;9;97.0639
IWB61592;6;46.9864
IWB61593;6;46.9864
IWB61604;9;209.7461
IWB61612;12;194.6484
IWB61615;12;194.3485
IWB61626;11;11.4425
IWB61743;13;22.5079
IWB61745;2;97.1067
IWB61759;12;130.0299
IWB61786;14;103.3769
IWB61796;6;46.9864
IWB61830;16;27.3067
IWB61883;3;91.9847
IWB61901;12;132.6592
IWB61902;12;132.6592
IWB61903;12;132.6592
IWB61926;9;121.899
IWB62029;14;73.1119
IWB62061;13;43.8601
IWB62086;7;83.2452
IWB62091;14;95.7557
IWB62112;9;97.5181
IWB62117;1;60.729
IWB62142;15;91.5308
IWB62175;9;38.853
IWB62176;5;149.5133
IWB62189;4;152.7242
IWB62192;20;71.707
IWB62221;9;98.5164
IWB62239;2;55.5333
IWB62249;16;24.8708
IWB62261;6;65.6016
IWB62283;5;51.0557
IWB62325;10;93.0829
IWB62348;12;23.8688
IWB62366;10;83.2348
IWB62409;14;83.8483
IWB62411;10;32.4524
IWB62418;7;105.9128
IWB62436;13;67.1726
IWB62468;10;32.4524
IWB62475;14;90.1696
IWB62478;9;156.5001
IWB62501;2;44.5037
IWB62525;16;74.944
IWB62552;10;54.533
IWB62577;15;44.6554
IWB62586;12;45.2687
IWB62594;2;95.9979
IWB62597;7;27.4374
IWB62628;10;111.7313
IWB62635;2;49.1447
IWB62636;13;4.1246
IWB62645;2;36.3516
IWB62666;18;27.3085
IWB62680;9;176.1273
IWB62692;13;13.4012
IWB62721;3;69.5285
IWB62773;10;79.9913
IWB62777;13;43.8601
IWB62779;2;37.5079
IWB62788;13;93.5937
IWB62795;10;73.7304
IWB62829;19;22.5781
IWB62834;7;100.4751
IWB62848;16;30.2831
IWB62855;21;8.5496
IWB62870;9;94.798
IWB62875;10;54.2019
IWB62894;2;55.5333
IWB62896;10;144.0622
IWB62911;1;86.1268
IWB62917;14;98.2531
IWB62918;11;46.823
IWB62940;16;34.4631
IWB62950;6;65.1072
IWB62978;12;188.9256
IWB62987;6;57.7162
IWB62989;2;37.1383
IWB63003;8;24.7113
IWB63051;13;43.8601
IWB63057;13;63.3614
IWB63064;3;77.7443
IWB63072;1;40.2568
IWB63075;5;140.8554
IWB63081;11;4.2053
IWB63081;18;0.338
IWB63112;16;97.4005
IWB63117;10;139.0502
IWB63121;14;77.4436
IWB63122;14;77.4929
IWB63126;19;114.3634
IWB63161;5;51.0557
IWB63182;15;44.6554
IWB63188;13;63.996
IWB63191;10;68.1233
IWB63202;10;69.2841
IWB63206;12;61.6605
IWB63210;9;245.2716
IWB63231;13;69.8317
IWB63232;13;69.8317
IWB63233;13;69.8317
IWB63236;9;149.75
IWB63236;16;60.9627
IWB63240;20;6.7394
IWB63289;3;120.0487
IWB63291;9;180.3317
IWB63298;12;138.0286
IWB63355;6;31.6743
IWB63364;8;27.7799
IWB63373;15;91.5308
IWB63403;10;86.2689
IWB63406;9;131.9186
IWB63464;15;91.5308
IWB63511;3;86.8759
IWB63550;6;124.3526
IWB63579;3;84.4193
IWB63594;12;127.2157
IWB63597;5;126.051
IWB63607;21;7.454
IWB63609;15;20.9233
IWB63629;14;54.6293
IWB63642;10;39.7986
IWB63655;9;111.0871
IWB63656;3;17.2968
IWB63700;9;103.8404
IWB63703;10;84.1651
IWB63705;12;73.254
IWB63717;2;1.9957
IWB63730;3;71.6061
IWB63747;9;52.1526
IWB63759;9;111.0871
IWB63810;5;124.6321
IWB63860;5;72.9045
IWB63864;1;61.1497
IWB63865;1;61.1497
IWB63870;13;87.3425
IWB63879;9;92.2046
IWB63894;11;17.1392
IWB63897;9;138.0824
IWB63934;3;158.28
IWB63941;17;85.281
IWB63952;11;33.1435
IWB63953;16;74.0792
IWB63958;17;11.8218
IWB63979;4;133.8703
IWB63985;14;39.8227
IWB63987;15;91.5308
IWB63996;9;199.1825
IWB63997;10;133.4976
IWB64005;6;61.2588
IWB64008;9;162.1622
IWB64009;13;115.4822
IWB64010;20;92.341
IWB64018;2;127.0381
IWB64037;8;58.0946
IWB64044;6;115.5751
IWB64047;6;115.5751
IWB64048;12;130.4366
IWB64068;6;142.876
IWB64078;7;183.6302
IWB64081;20;0.7273
IWB64082;6;5.7598
IWB64093;8;59.362
IWB64098;12;120.3961
IWB64099;7;180.3072
IWB64129;7;112.5853
IWB64144;15;91.5308
IWB64145;15;91.5308
IWB64148;15;91.5308
IWB64150;15;91.5308
IWB64154;8;85.3825
IWB64155;2;142.5608
IWB64191;10;72.4187
IWB64252;16;60.9627
IWB64258;6;114.1326
IWB64259;6;115.5751
IWB64265;1;53.8844
IWB64273;1;28.6764
IWB64287;12;176.7899
IWB64323;5;6.768
IWB64331;15;91.5308
IWB64351;7;32.0377
IWB64353;4;136.3435
IWB64354;7;81.4803
IWB64362;10;33.257
IWB64363;10;33.257
IWB64392;9;120.4887
IWB64397;11;34.8925
IWB64414;14;103.3769
IWB64429;15;67.3945
IWB64462;9;226.8433
IWB64490;10;55.6645
IWB64507;4;136.5385
IWB64509;4;136.5385
IWB64510;4;136.5385
IWB64511;4;136.5385
IWB64517;10;47.2706
IWB64530;12;128.9864
IWB64548;17;85.281
IWB64579;6;136.8307
IWB64600;12;143.7309
IWB64601;10;47.2706
IWB64608;10;131.176
IWB64623;8;36.8929
IWB64629;13;66.6702
IWB64647;4;70.8971
IWB64666;3;71.6061
IWB64673;10;83.2348
IWB64685;6;61.2588
IWB64686;6;61.2588
IWB64716;9;86.9809
IWB64731;16;97.4005
IWB64735;17;4.4217
IWB64766;4;107.5918
IWB64778;9;139.7515
IWB64782;9;132.04
IWB64813;9;174.8861
IWB64817;9;144.991
IWB64832;3;85.7707
IWB64841;7;82.7682
IWB64848;8;28.4252
IWB64851;12;9.4448
IWB64852;12;9.4448
IWB64861;1;39.2717
IWB64873;9;56.9749
IWB64874;13;81.1329
IWB64875;6;90.7974
IWB64891;14;36.446
IWB64898;2;116.6685
IWB64900;5;71.9627
IWB64914;13;46.5758
IWB64918;6;2.1102
IWB64939;10;64.6995
IWB64952;2;147.6717
IWB64952;16;97.4005
IWB64964;9;129.6949
IWB64970;1;37.4861
IWB64974;6;100.6096
IWB64981;12;30.7953
IWB64984;1;87.4147
IWB64998;12;119.4306
IWB65004;10;81.7304
IWB65055;12;170.8904
IWB65069;8;19.5443
IWB65082;6;44.1677
IWB65082;20;25.0874
IWB65084;13;22.5079
IWB65086;12;72.7364
IWB65089;7;154.5604
IWB65102;6;142.5855
IWB65106;12;76.1791
IWB65107;12;76.1791
IWB65112;6;125.6014
IWB65128;5;164.8137
IWB65136;11;39.7338
IWB65143;10;99.8256
IWB65148;13;7.7091
IWB65152;14;80.7066
IWB65154;14;80.7066
IWB65165;2;38.0359
IWB65166;16;38.7296
IWB65167;16;39.0899
IWB65180;8;61.2236
IWB65192;7;184.1602
IWB65197;6;108.2249
IWB65198;6;108.2249
IWB65210;7;156.5319
IWB65234;10;68.7854
IWB65250;12;61.4839
IWB65257;5;72.5152
IWB65272;8;109.0679
IWB65277;14;5.965
IWB65282;5;169.466
IWB65315;2;107.1225
IWB66162;10;54.533
IWB66182;8;8.152
IWB66185;8;64.6636
IWB66191;8;64.6636
IWB66203;10;47.2706
IWB66206;9;267.4763
IWB66207;9;267.4763
IWB66218;6;40.3447
IWB66252;15;91.5308
IWB66265;10;68.7854
IWB66266;9;220.3361
IWB66289;5;41.7888
IWB66294;11;44.7122
IWB66311;12;73.4799
IWB66334;6;76.6831
IWB66385;5;63.9766
IWB66386;14;44.882
IWB66459;11;13.6631
IWB66469;12;72.9746
IWB66474;8;106.2453
IWB66482;8;58.0946
IWB66483;8;57.9693
IWB66509;6;64.2916
IWB66513;10;59.9725
IWB66616;2;59.7254
IWB66617;6;24.0335
IWB66655;4;159.3877
IWB66663;4;123.8202
IWB66667;14;64.6115
IWB66780;5;142.9461
IWB66787;14;5.965
IWB66811;2;53.7909
IWB66861;11;85.9757
IWB66885;9;110.5114
IWB66896;14;18.5963
IWB66909;12;76.1791
IWB66938;3;84.7982
IWB66939;3;84.7982
IWB66970;10;10.3383
IWB66973;8;79.1153
IWB66989;6;114.9838
IWB67022;8;8.152
IWB67027;1;111.9095
IWB67102;10;113.4453
IWB67149;14;18.6266
IWB67233;10;31.1743
IWB67238;13;47.6448
IWB67282;8;8.152
IWB67348;8;47.0643
IWB67355;4;6.887
IWB67389;10;8.3813
IWB67413;6;2.1102
IWB67414;6;2.1102
IWB67415;6;2.1102
IWB67416;6;2.1102
IWB67458;13;105.3255
IWB67608;9;194.3971
IWB67638;14;66.5102
IWB67644;12;91.322
IWB67721;7;53.7248
IWB67744;9;178.0341
IWB67759;9;204.0998
IWB67765;9;204.0998
IWB67769;10;8.3813
IWB67782;12;30.7953
IWB67789;10;68.7854
IWB67797;5;68.698
IWB67810;12;104.5834
IWB67811;12;104.5834
IWB67845;7;32.0377
IWB67865;8;44.4321
IWB67907;6;83.0801
IWB67908;7;24.0826
IWB67920;14;75.1167
IWB67935;6;40.095
IWB67968;8;19.5443
IWB68041;3;153.0511
IWB68043;9;138.9803
IWB68046;5;80.0807
IWB68061;13;59.2859
IWB68074;12;124.3194
IWB68078;5;155.7791
IWB68100;14;60.4124
IWB68106;1;25.8339
IWB68130;13;46.6325
IWB68150;12;6.3554
IWB68202;12;130.3668
IWB68226;14;4.7371
IWB68230;2;115.7445
IWB68253;13;45.3709
IWB68255;13;45.3709
IWB68256;13;45.3709
IWB68305;14;63.5276
IWB68318;4;58.6544
IWB68322;4;128.4957
IWB68329;8;58.0946
IWB68374;13;56.7024
IWB68387;7;24.0826
IWB68390;7;32.0377
IWB68429;8;24.8738
IWB68458;14;68.856
IWB68462;13;65.6051
IWB68524;8;113.8356
IWB68544;7;71.8716
IWB68550;9;88.9246
IWB68559;7;53.8308
IWB68596;7;35.2972
IWB68610;7;166.8402
IWB68655;13;85.7334
IWB68679;5;86.8676
IWB68712;1;98.1741
IWB68715;9;111.0871
IWB68743;8;95.7118
IWB68759;9;160.8893
IWB68769;13;63.996
IWB68771;8;16.1833
IWB68861;9;48.7036
IWB68890;8;8.152
IWB68903;10;68.7854
IWB68917;1;85.2135
IWB68967;3;71.6061
IWB68968;8;31.2013
IWB69002;14;60.6057
IWB69025;12;138.3984
IWB69037;12;31.8552
IWB69058;12;39.702
IWB69078;12;18.2364
IWB69079;12;18.2364
IWB69125;3;54.9723
IWB69176;6;46.9864
IWB69199;6;46.9864
IWB69230;13;61.2349
IWB69233;13;66.0206
IWB69233;14;107.5153
IWB69287;10;54.533
IWB69288;10;54.2019
IWB69318;12;110.3473
IWB69394;12;165.5251
IWB69396;9;80.5107
IWB69412;10;54.533
IWB69415;10;140.1021
IWB69474;12;106.2842
IWB69489;14;64.6115
IWB69495;8;24.8738
IWB69562;14;97.1011
IWB69595;3;77.7443
IWB69600;9;55.3164
IWB69606;6;121.126
IWB69640;7;183.6302
IWB69656;14;80.7066
IWB69657;14;80.7066
IWB69703;12;132.6592
IWB69711;11;44.7122
IWB69722;13;13.4012
IWB69742;7;166.8826
IWB69799;13;43.5428
IWB69896;6;26.0571
IWB69931;12;127.1829
IWB70024;2;60.3274
IWB70037;8;37.0043
IWB70038;8;37.0043
IWB70039;8;37.0043
IWB70054;5;105.3386
IWB70070;13;66.5342
IWB70127;14;101.77
IWB70147;9;88.2749
IWB70171;12;47.6679
IWB70173;11;17.5942
IWB70174;11;17.4572
IWB70190;8;19.5443
IWB70193;4;128.4957
IWB70196;3;155.4129
IWB70284;8;19.5443
IWB70301;10;54.533
IWB70307;9;148.8785
IWB70344;6;90.7974
IWB70345;10;116.4416
IWB70366;13;81.5899
IWB70368;13;43.8601
IWB70380;8;77.1562
IWB70425;2;64.7677
IWB70430;13;22.5079
IWB70442;4;11.9763
IWB70455;11;29.9744
IWB70488;10;12.3373
IWB70539;12;40.6181
IWB70567;5;127.7524
IWB70595;8;8.152
IWB70610;3;152.1796
IWB70676;14;15.2916
IWB70699;1;40.0054
IWB70707;13;46.9838
IWB70708;13;46.9838
IWB70709;13;46.9838
IWB70710;13;46.9838
IWB70720;12;108.8971
IWB70731;6;46.9864
IWB70731;13;30.0735
IWB70766;9;205.5154
IWB70794;11;9.9951
IWB70802;13;56.7024
IWB70862;9;147.8538
IWB70872;6;83.0801
IWB70890;14;45.6627
IWB71005;9;93.6835
IWB71056;2;114.7202
IWB71078;5;30.1738
IWB71096;10;121.6757
IWB71097;10;121.6757
IWB71098;10;121.6757
IWB71113;13;66.0206
IWB71117;13;95.7429
IWB71122;6;115.728
IWB71139;2;12.492
IWB71175;1;13.0324
IWB71178;7;177.7315
IWB71191;13;117.0497
IWB71198;3;136.9983
IWB71285;8;111.4308
IWB71286;14;106.7687
IWB71288;14;103.3769
IWB71314;9;71.9171
IWB71319;4;148.7955
IWB71326;6;125.6014
IWB71341;6;45.4318
IWB71342;6;45.4318
IWB71354;8;31.2385
IWB71354;15;67.6002
IWB71367;8;34.827
